"","STATE","STUSAB","DATE","LATITUDE","LONGITUDE","POPULATION","NEWCONFIRMED","CUMCONFIRMED","NEWDEATHS","CUMDEATHS","STATEFP","GNISID","UID","CODE3","EVENT_CATG_S","SCORE","SHORT_DESCRIPT","RESTRICTIONS","PHASED_REOPENING","COUNTYLEVEL","FACECOVER_RQD"
"7042","IDAHO","ID",2020-12-29,44.240459,-114.478828,1714694,1514,138524,16,1393,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7043","IDAHO","ID",2020-12-30,44.240459,-114.478828,1714694,1340,139864,10,1403,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7044","IDAHO","ID",2020-12-31,44.240459,-114.478828,1714694,1213,141077,33,1436,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7045","IDAHO","ID",2021-01-01,44.240459,-114.478828,1714694,0,141077,0,1436,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7046","IDAHO","ID",2021-01-02,44.240459,-114.478828,1714694,1122,142199,12,1448,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7047","IDAHO","ID",2021-01-03,44.240459,-114.478828,1714694,308,142507,0,1448,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7048","IDAHO","ID",2021-01-04,44.240459,-114.478828,1714694,798,143305,11,1459,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7049","IDAHO","ID",2021-01-05,44.240459,-114.478828,1714694,1538,144843,12,1471,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7050","IDAHO","ID",2021-01-06,44.240459,-114.478828,1714694,1263,146106,17,1488,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7051","IDAHO","ID",2021-01-07,44.240459,-114.478828,1714694,1067,147173,29,1517,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7052","IDAHO","ID",2021-01-08,44.240459,-114.478828,1714694,1085,148258,6,1523,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7053","IDAHO","ID",2021-01-09,44.240459,-114.478828,1714694,977,149235,5,1528,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7054","IDAHO","ID",2021-01-10,44.240459,-114.478828,1714694,432,149667,6,1534,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7055","IDAHO","ID",2021-01-11,44.240459,-114.478828,1714694,572,150239,10,1544,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7056","IDAHO","ID",2021-01-12,44.240459,-114.478828,1714694,1034,151273,12,1556,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7057","IDAHO","ID",2021-01-13,44.240459,-114.478828,1714694,1091,152364,8,1564,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7058","IDAHO","ID",2021-01-14,44.240459,-114.478828,1714694,994,153358,27,1591,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7059","IDAHO","ID",2021-01-15,44.240459,-114.478828,1714694,1112,154470,12,1603,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7060","IDAHO","ID",2021-01-16,44.240459,-114.478828,1714694,806,155276,2,1605,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7061","IDAHO","ID",2021-01-17,44.240459,-114.478828,1714694,278,155554,2,1607,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7062","IDAHO","ID",2021-01-18,44.240459,-114.478828,1714694,0,155554,0,1607,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7063","IDAHO","ID",2021-01-19,44.240459,-114.478828,1714694,1224,156778,30,1637,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7064","IDAHO","ID",2021-01-20,44.240459,-114.478828,1714694,810,157588,-2,1635,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7065","IDAHO","ID",2021-01-21,44.240459,-114.478828,1714694,612,158200,19,1654,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7066","IDAHO","ID",2021-01-22,44.240459,-114.478828,1714694,598,158798,13,1667,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7067","IDAHO","ID",2021-01-23,44.240459,-114.478828,1714694,527,159325,1,1668,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7068","IDAHO","ID",2021-01-24,44.240459,-114.478828,1714694,181,159506,1,1669,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7069","IDAHO","ID",2021-01-25,44.240459,-114.478828,1714694,527,160033,12,1681,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7070","IDAHO","ID",2021-01-26,44.240459,-114.478828,1714694,559,160592,7,1688,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7071","IDAHO","ID",2021-01-27,44.240459,-114.478828,1714694,620,161212,26,1714,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7072","IDAHO","ID",2021-01-28,44.240459,-114.478828,1714694,508,161720,7,1721,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7073","IDAHO","ID",2021-01-29,44.240459,-114.478828,1714694,635,162355,4,1725,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7074","IDAHO","ID",2021-01-30,44.240459,-114.478828,1714694,328,162683,0,1725,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7075","IDAHO","ID",2021-01-31,44.240459,-114.478828,1714694,0,162683,0,1725,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7076","IDAHO","ID",2021-02-01,44.240459,-114.478828,1714694,482,163165,10,1735,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7077","IDAHO","ID",2021-02-02,44.240459,-114.478828,1714694,491,163656,6,1741,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7078","IDAHO","ID",2021-02-03,44.240459,-114.478828,1714694,507,164163,7,1748,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7079","IDAHO","ID",2021-02-04,44.240459,-114.478828,1714694,402,164565,-1,1747,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7080","IDAHO","ID",2021-02-05,44.240459,-114.478828,1714694,404,164969,11,1758,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7081","IDAHO","ID",2021-02-06,44.240459,-114.478828,1714694,240,165209,9,1767,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7082","IDAHO","ID",2021-02-07,44.240459,-114.478828,1714694,0,165209,0,1767,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7083","IDAHO","ID",2021-02-08,44.240459,-114.478828,1714694,449,165658,9,1776,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7084","IDAHO","ID",2021-02-09,44.240459,-114.478828,1714694,437,166095,4,1780,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7085","IDAHO","ID",2021-02-10,44.240459,-114.478828,1714694,458,166553,11,1791,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7086","IDAHO","ID",2021-02-11,44.240459,-114.478828,1714694,323,166876,0,1791,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7087","IDAHO","ID",2021-02-12,44.240459,-114.478828,1714694,349,167225,5,1796,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7088","IDAHO","ID",2021-02-13,44.240459,-114.478828,1714694,258,167483,7,1803,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7089","IDAHO","ID",2021-02-14,44.240459,-114.478828,1714694,0,167483,0,1803,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7090","IDAHO","ID",2021-02-15,44.240459,-114.478828,1714694,0,167483,0,1803,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7091","IDAHO","ID",2021-02-16,44.240459,-114.478828,1714694,462,167945,3,1806,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7092","IDAHO","ID",2021-02-17,44.240459,-114.478828,1714694,408,168353,11,1817,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7093","IDAHO","ID",2021-02-18,44.240459,-114.478828,1714694,286,168639,9,1826,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7094","IDAHO","ID",2021-02-19,44.240459,-114.478828,1714694,314,168953,0,1826,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7095","IDAHO","ID",2021-02-20,44.240459,-114.478828,1714694,197,169150,0,1826,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7096","IDAHO","ID",2021-02-21,44.240459,-114.478828,1714694,0,169150,0,1826,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7097","IDAHO","ID",2021-02-22,44.240459,-114.478828,1714694,434,169584,0,1826,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7098","IDAHO","ID",2021-02-23,44.240459,-114.478828,1714694,282,169866,14,1840,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7099","IDAHO","ID",2021-02-24,44.240459,-114.478828,1714694,423,170289,0,1840,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7100","IDAHO","ID",2021-02-25,44.240459,-114.478828,1714694,306,170595,10,1850,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7101","IDAHO","ID",2021-02-26,44.240459,-114.478828,1714694,312,170907,9,1859,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7102","IDAHO","ID",2021-02-27,44.240459,-114.478828,1714694,233,171140,1,1860,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7103","IDAHO","ID",2021-02-28,44.240459,-114.478828,1714694,0,171140,0,1860,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7104","IDAHO","ID",2021-03-01,44.240459,-114.478828,1714694,322,171462,7,1867,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7105","IDAHO","ID",2021-03-02,44.240459,-114.478828,1714694,374,171836,4,1871,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7106","IDAHO","ID",2021-03-03,44.240459,-114.478828,1714694,452,172288,5,1876,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7107","IDAHO","ID",2021-03-04,44.240459,-114.478828,1714694,299,172587,0,1876,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7108","IDAHO","ID",2021-03-05,44.240459,-114.478828,1714694,240,172827,0,1876,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7109","IDAHO","ID",2021-03-06,44.240459,-114.478828,1714694,104,172931,3,1879,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7110","IDAHO","ID",2021-03-07,44.240459,-114.478828,1714694,0,172931,0,1879,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7111","IDAHO","ID",2021-03-08,44.240459,-114.478828,1714694,378,173309,11,1890,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7112","IDAHO","ID",2021-03-09,44.240459,-114.478828,1714694,481,173790,2,1892,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7113","IDAHO","ID",2021-03-10,44.240459,-114.478828,1714694,456,174246,9,1901,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7114","IDAHO","ID",2020-01-22,44.240459,-114.478828,1714694,NA,0,NA,0,16,1779783,3864875968,38640,NA,1.45,NA,NA,NA,NA,NA
"7115","ILLINOIS","IL",2020-01-23,40.349457,-88.986137,13027812,0,0,0,0,17,1779784,8737914438,87360,NA,0,NA,NA,NA,NA,NA
"7116","ILLINOIS","IL",2020-01-24,40.349457,-88.986137,13027812,1,1,0,0,17,1779784,8737914438,87360,NA,0,NA,NA,NA,NA,NA
"7117","ILLINOIS","IL",2020-01-25,40.349457,-88.986137,13027812,0,1,0,0,17,1779784,8737914438,87360,NA,0,NA,NA,NA,NA,NA
"7118","ILLINOIS","IL",2020-01-26,40.349457,-88.986137,13027812,0,1,0,0,17,1779784,8737914438,87360,NA,0,NA,NA,NA,NA,NA
"7119","ILLINOIS","IL",2020-01-27,40.349457,-88.986137,13027812,0,1,0,0,17,1779784,8737914438,87360,NA,0,NA,NA,NA,NA,NA
"7120","ILLINOIS","IL",2020-01-28,40.349457,-88.986137,13027812,0,1,0,0,17,1779784,8737914438,87360,NA,0,NA,NA,NA,NA,NA
"7121","ILLINOIS","IL",2020-01-29,40.349457,-88.986137,13027812,0,1,0,0,17,1779784,8737914438,87360,NA,0,NA,NA,NA,NA,NA
"7122","ILLINOIS","IL",2020-01-30,40.349457,-88.986137,13027812,0,1,0,0,17,1779784,8737914438,87360,NA,0,NA,NA,NA,NA,NA
"7123","ILLINOIS","IL",2020-01-31,40.349457,-88.986137,13027812,1,2,0,0,17,1779784,8737914438,87360,NA,0,NA,NA,NA,NA,NA
"7124","ILLINOIS","IL",2020-02-01,40.349457,-88.986137,13027812,0,2,0,0,17,1779784,8737914438,87360,NA,0,NA,NA,NA,NA,NA
"7125","ILLINOIS","IL",2020-02-02,40.349457,-88.986137,13027812,0,2,0,0,17,1779784,8737914438,87360,NA,0,NA,NA,NA,NA,NA
"7126","ILLINOIS","IL",2020-02-03,40.349457,-88.986137,13027812,0,2,0,0,17,1779784,8737914438,87360,NA,0,NA,NA,NA,NA,NA
"7127","ILLINOIS","IL",2020-02-04,40.349457,-88.986137,13027812,0,2,0,0,17,1779784,8737914438,87360,NA,0,NA,NA,NA,NA,NA
"7128","ILLINOIS","IL",2020-02-05,40.349457,-88.986137,13027812,0,2,0,0,17,1779784,8737914438,87360,NA,0,NA,NA,NA,NA,NA
"7129","ILLINOIS","IL",2020-02-06,40.349457,-88.986137,13027812,0,2,0,0,17,1779784,8737914438,87360,NA,0,NA,NA,NA,NA,NA
"7130","ILLINOIS","IL",2020-02-07,40.349457,-88.986137,13027812,0,2,0,0,17,1779784,8737914438,87360,NA,0,NA,NA,NA,NA,NA
"7131","ILLINOIS","IL",2020-02-08,40.349457,-88.986137,13027812,0,2,0,0,17,1779784,8737914438,87360,NA,0,NA,NA,NA,NA,NA
"7132","ILLINOIS","IL",2020-02-09,40.349457,-88.986137,13027812,0,2,0,0,17,1779784,8737914438,87360,NA,0,NA,NA,NA,NA,NA
"7133","ILLINOIS","IL",2020-02-10,40.349457,-88.986137,13027812,0,2,0,0,17,1779784,8737914438,87360,NA,0,NA,NA,NA,NA,NA
"7134","ILLINOIS","IL",2020-02-11,40.349457,-88.986137,13027812,0,2,0,0,17,1779784,8737914438,87360,NA,0,NA,NA,NA,NA,NA
"7135","ILLINOIS","IL",2020-02-12,40.349457,-88.986137,13027812,0,2,0,0,17,1779784,8737914438,87360,NA,0,NA,NA,NA,NA,NA
"7136","ILLINOIS","IL",2020-02-13,40.349457,-88.986137,13027812,0,2,0,0,17,1779784,8737914438,87360,NA,0,NA,NA,NA,NA,NA
"7137","ILLINOIS","IL",2020-02-14,40.349457,-88.986137,13027812,0,2,0,0,17,1779784,8737914438,87360,NA,0,NA,NA,NA,NA,NA
"7138","ILLINOIS","IL",2020-02-15,40.349457,-88.986137,13027812,0,2,0,0,17,1779784,8737914438,87360,NA,0,NA,NA,NA,NA,NA
"7139","ILLINOIS","IL",2020-02-16,40.349457,-88.986137,13027812,0,2,0,0,17,1779784,8737914438,87360,NA,0,NA,NA,NA,NA,NA
"7140","ILLINOIS","IL",2020-02-17,40.349457,-88.986137,13027812,0,2,0,0,17,1779784,8737914438,87360,NA,0,NA,NA,NA,NA,NA
"7141","ILLINOIS","IL",2020-02-18,40.349457,-88.986137,13027812,0,2,0,0,17,1779784,8737914438,87360,NA,0,NA,NA,NA,NA,NA
"7142","ILLINOIS","IL",2020-02-19,40.349457,-88.986137,13027812,0,2,0,0,17,1779784,8737914438,87360,NA,0,NA,NA,NA,NA,NA
"7143","ILLINOIS","IL",2020-02-20,40.349457,-88.986137,13027812,0,2,0,0,17,1779784,8737914438,87360,NA,0,NA,NA,NA,NA,NA
"7144","ILLINOIS","IL",2020-02-21,40.349457,-88.986137,13027812,0,2,0,0,17,1779784,8737914438,87360,NA,0,NA,NA,NA,NA,NA
"7145","ILLINOIS","IL",2020-02-22,40.349457,-88.986137,13027812,0,2,0,0,17,1779784,8737914438,87360,NA,0,NA,NA,NA,NA,NA
"7146","ILLINOIS","IL",2020-02-23,40.349457,-88.986137,13027812,0,2,0,0,17,1779784,8737914438,87360,NA,0,NA,NA,NA,NA,NA
"7147","ILLINOIS","IL",2020-02-24,40.349457,-88.986137,13027812,0,2,0,0,17,1779784,8737914438,87360,NA,0,NA,NA,NA,NA,NA
"7148","ILLINOIS","IL",2020-02-25,40.349457,-88.986137,13027812,0,2,0,0,17,1779784,8737914438,87360,NA,0,NA,NA,NA,NA,NA
"7149","ILLINOIS","IL",2020-02-26,40.349457,-88.986137,13027812,0,2,0,0,17,1779784,8737914438,87360,NA,0,NA,NA,NA,NA,NA
"7150","ILLINOIS","IL",2020-02-27,40.349457,-88.986137,13027812,0,2,0,0,17,1779784,8737914438,87360,NA,0,NA,NA,NA,NA,NA
"7151","ILLINOIS","IL",2020-02-28,40.349457,-88.986137,13027812,0,2,0,0,17,1779784,8737914438,87360,NA,0,NA,NA,NA,NA,NA
"7152","ILLINOIS","IL",2020-02-29,40.349457,-88.986137,13027812,0,2,0,0,17,1779784,8737914438,87360,NA,0,NA,NA,NA,NA,NA
"7153","ILLINOIS","IL",2020-03-01,40.349457,-88.986137,13027812,1,3,0,0,17,1779784,8737914438,87360,NA,0,NA,NA,NA,NA,NA
"7154","ILLINOIS","IL",2020-03-02,40.349457,-88.986137,13027812,1,4,0,0,17,1779784,8737914438,87360,NA,0,NA,NA,NA,NA,NA
"7155","ILLINOIS","IL",2020-03-03,40.349457,-88.986137,13027812,0,4,0,0,17,1779784,8737914438,87360,NA,0,NA,NA,NA,NA,NA
"7156","ILLINOIS","IL",2020-03-04,40.349457,-88.986137,13027812,0,4,0,0,17,1779784,8737914438,87360,NA,0,NA,NA,NA,NA,NA
"7157","ILLINOIS","IL",2020-03-05,40.349457,-88.986137,13027812,1,5,0,0,17,1779784,8737914438,87360,NA,0,NA,NA,NA,NA,NA
"7158","ILLINOIS","IL",2020-03-06,40.349457,-88.986137,13027812,0,5,0,0,17,1779784,8737914438,87360,NA,0,NA,NA,NA,NA,NA
"7159","ILLINOIS","IL",2020-03-07,40.349457,-88.986137,13027812,1,6,0,0,17,1779784,8737914438,87360,NA,0,NA,NA,NA,NA,NA
"7160","ILLINOIS","IL",2020-03-08,40.349457,-88.986137,13027812,1,7,0,0,17,1779784,8737914438,87360,NA,0,NA,NA,NA,NA,NA
"7161","ILLINOIS","IL",2020-03-09,40.349457,-88.986137,13027812,0,7,0,0,17,1779784,8737914438,87360,NA,0,NA,NA,NA,NA,NA
"7162","ILLINOIS","IL",2020-03-10,40.349457,-88.986137,13027812,5,12,0,0,17,1779784,8737914438,87360,NA,0,NA,NA,NA,NA,NA
"7163","ILLINOIS","IL",2020-03-11,40.349457,-88.986137,13027812,13,25,0,0,17,1779784,8737914438,87360,NA,0,NA,NA,NA,NA,NA
"7164","ILLINOIS","IL",2020-03-12,40.349457,-88.986137,13027812,7,32,0,0,17,1779784,8737914438,87360,NA,0,NA,NA,NA,NA,NA
"7165","ILLINOIS","IL",2020-03-13,40.349457,-88.986137,13027812,14,46,0,0,17,1779784,8737914438,87360,"3SM",0.9,"Restricting: Indoor Gathering Limit, 10 people",1,0,0,0
"7166","ILLINOIS","IL",2020-03-14,40.349457,-88.986137,13027812,18,64,0,0,17,1779784,8737914438,87360,NA,0.9,NA,NA,NA,NA,NA
"7167","ILLINOIS","IL",2020-03-15,40.349457,-88.986137,13027812,2,66,0,0,17,1779784,8737914438,87360,NA,0.9,NA,NA,NA,NA,NA
"7168","ILLINOIS","IL",2020-03-16,40.349457,-88.986137,13027812,17,83,0,0,17,1779784,8737914438,87360,"2SM",2.9,"Closing: All Non-Essential Businesses",1,0,0,0
"7169","ILLINOIS","IL",2020-03-16,40.349457,-88.986137,13027812,17,83,0,0,17,1779784,8737914438,87360,"4SM",2.9,"Closing: Restaurants and Bars",1,0,0,0
"7170","ILLINOIS","IL",2020-03-17,40.349457,-88.986137,13027812,78,161,1,1,17,1779784,8737914438,87360,NA,2.9,NA,NA,NA,NA,NA
"7171","ILLINOIS","IL",2020-03-18,40.349457,-88.986137,13027812,111,272,0,1,17,1779784,8737914438,87360,NA,2.9,NA,NA,NA,NA,NA
"7172","ILLINOIS","IL",2020-03-19,40.349457,-88.986137,13027812,150,422,3,4,17,1779784,8737914438,87360,NA,2.9,NA,NA,NA,NA,NA
"7173","ILLINOIS","IL",2020-03-20,40.349457,-88.986137,13027812,163,585,1,5,17,1779784,8737914438,87360,NA,2.9,NA,NA,NA,NA,NA
"7174","ILLINOIS","IL",2020-03-21,40.349457,-88.986137,13027812,168,753,1,6,17,1779784,8737914438,87360,"1SM",3.9,"Restricting: Stay at Home Order",1,0,0,0
"7175","ILLINOIS","IL",2020-03-22,40.349457,-88.986137,13027812,296,1049,3,9,17,1779784,8737914438,87360,NA,3.9,NA,NA,NA,NA,NA
"7176","ILLINOIS","IL",2020-03-23,40.349457,-88.986137,13027812,236,1285,3,12,17,1779784,8737914438,87360,NA,3.9,NA,NA,NA,NA,NA
"7177","ILLINOIS","IL",2020-03-24,40.349457,-88.986137,13027812,252,1537,4,16,17,1779784,8737914438,87360,NA,3.9,NA,NA,NA,NA,NA
"7178","ILLINOIS","IL",2020-03-25,40.349457,-88.986137,13027812,328,1865,3,19,17,1779784,8737914438,87360,NA,3.9,NA,NA,NA,NA,NA
"7179","ILLINOIS","IL",2020-03-26,40.349457,-88.986137,13027812,673,2538,7,26,17,1779784,8737914438,87360,NA,3.9,NA,NA,NA,NA,NA
"7180","ILLINOIS","IL",2020-03-27,40.349457,-88.986137,13027812,486,3024,8,34,17,1779784,8737914438,87360,NA,3.9,NA,NA,NA,NA,NA
"7181","ILLINOIS","IL",2020-03-28,40.349457,-88.986137,13027812,467,3491,13,47,17,1779784,8737914438,87360,NA,3.9,NA,NA,NA,NA,NA
"7182","ILLINOIS","IL",2020-03-29,40.349457,-88.986137,13027812,1105,4596,19,66,17,1779784,8737914438,87360,NA,3.9,NA,NA,NA,NA,NA
"7183","ILLINOIS","IL",2020-03-30,40.349457,-88.986137,13027812,460,5056,7,73,17,1779784,8737914438,87360,NA,3.9,NA,NA,NA,NA,NA
"7184","ILLINOIS","IL",2020-03-31,40.349457,-88.986137,13027812,938,5994,26,99,17,1779784,8737914438,87360,NA,3.9,NA,NA,NA,NA,NA
"7185","ILLINOIS","IL",2020-04-01,40.349457,-88.986137,13027812,986,6980,42,141,17,1779784,8737914438,87360,NA,3.9,NA,NA,NA,NA,NA
"7186","ILLINOIS","IL",2020-04-02,40.349457,-88.986137,13027812,715,7695,22,163,17,1779784,8737914438,87360,NA,3.9,NA,NA,NA,NA,NA
"7187","ILLINOIS","IL",2020-04-03,40.349457,-88.986137,13027812,1209,8904,47,210,17,1779784,8737914438,87360,NA,3.9,NA,NA,NA,NA,NA
"7188","ILLINOIS","IL",2020-04-04,40.349457,-88.986137,13027812,1453,10357,34,244,17,1779784,8737914438,87360,NA,3.9,NA,NA,NA,NA,NA
"7189","ILLINOIS","IL",2020-04-05,40.349457,-88.986137,13027812,902,11259,30,274,17,1779784,8737914438,87360,NA,3.9,NA,NA,NA,NA,NA
"7190","ILLINOIS","IL",2020-04-06,40.349457,-88.986137,13027812,1003,12262,33,307,17,1779784,8737914438,87360,NA,3.9,NA,NA,NA,NA,NA
"7191","ILLINOIS","IL",2020-04-07,40.349457,-88.986137,13027812,1291,13553,73,380,17,1779784,8737914438,87360,NA,3.9,NA,NA,NA,NA,NA
"7192","ILLINOIS","IL",2020-04-08,40.349457,-88.986137,13027812,1525,15078,82,462,17,1779784,8737914438,87360,NA,3.9,NA,NA,NA,NA,NA
"7193","ILLINOIS","IL",2020-04-09,40.349457,-88.986137,13027812,1344,16422,66,528,17,1779784,8737914438,87360,NA,3.9,NA,NA,NA,NA,NA
"7194","ILLINOIS","IL",2020-04-10,40.349457,-88.986137,13027812,1465,17887,69,597,17,1779784,8737914438,87360,NA,3.9,NA,NA,NA,NA,NA
"7195","ILLINOIS","IL",2020-04-11,40.349457,-88.986137,13027812,1293,19180,80,677,17,1779784,8737914438,87360,NA,3.9,NA,NA,NA,NA,NA
"7196","ILLINOIS","IL",2020-04-12,40.349457,-88.986137,13027812,1672,20852,43,720,17,1779784,8737914438,87360,NA,3.9,NA,NA,NA,NA,NA
"7197","ILLINOIS","IL",2020-04-13,40.349457,-88.986137,13027812,1173,22025,78,798,17,1779784,8737914438,87360,NA,3.9,NA,NA,NA,NA,NA
"7198","ILLINOIS","IL",2020-04-14,40.349457,-88.986137,13027812,1223,23248,70,868,17,1779784,8737914438,87360,NA,3.9,NA,NA,NA,NA,NA
"7199","ILLINOIS","IL",2020-04-15,40.349457,-88.986137,13027812,1345,24593,81,949,17,1779784,8737914438,87360,NA,3.9,NA,NA,NA,NA,NA
"7200","ILLINOIS","IL",2020-04-16,40.349457,-88.986137,13027812,1141,25734,123,1072,17,1779784,8737914438,87360,NA,3.9,NA,NA,NA,NA,NA
"7201","ILLINOIS","IL",2020-04-17,40.349457,-88.986137,13027812,1844,27578,60,1132,17,1779784,8737914438,87360,NA,3.9,NA,NA,NA,NA,NA
"7202","ILLINOIS","IL",2020-04-18,40.349457,-88.986137,13027812,1582,29160,127,1259,17,1779784,8737914438,87360,NA,3.9,NA,NA,NA,NA,NA
"7203","ILLINOIS","IL",2020-04-19,40.349457,-88.986137,13027812,1197,30357,31,1290,17,1779784,8737914438,87360,NA,3.9,NA,NA,NA,NA,NA
"7204","ILLINOIS","IL",2020-04-20,40.349457,-88.986137,13027812,1156,31513,59,1349,17,1779784,8737914438,87360,NA,3.9,NA,NA,NA,NA,NA
"7205","ILLINOIS","IL",2020-04-21,40.349457,-88.986137,13027812,1546,33059,119,1468,17,1779784,8737914438,87360,NA,3.9,NA,NA,NA,NA,NA
"7206","ILLINOIS","IL",2020-04-22,40.349457,-88.986137,13027812,2048,35107,97,1565,17,1779784,8737914438,87360,NA,3.9,NA,NA,NA,NA,NA
"7207","ILLINOIS","IL",2020-04-23,40.349457,-88.986137,13027812,1830,36937,123,1688,17,1779784,8737914438,87360,NA,3.9,NA,NA,NA,NA,NA
"7208","ILLINOIS","IL",2020-04-24,40.349457,-88.986137,13027812,2721,39658,107,1795,17,1779784,8737914438,87360,NA,3.9,NA,NA,NA,NA,NA
"7209","ILLINOIS","IL",2020-04-25,40.349457,-88.986137,13027812,2119,41777,80,1875,17,1779784,8737914438,87360,NA,3.9,NA,NA,NA,NA,NA
"7210","ILLINOIS","IL",2020-04-26,40.349457,-88.986137,13027812,2126,43903,58,1933,17,1779784,8737914438,87360,NA,3.9,NA,NA,NA,NA,NA
"7211","ILLINOIS","IL",2020-04-27,40.349457,-88.986137,13027812,1980,45883,50,1983,17,1779784,8737914438,87360,NA,3.9,NA,NA,NA,NA,NA
